WorkerId,AssignmentId,BonusAmount,UniqueRequestToken,Reason
hk_72ae95d34a7dbe2a,3RU7GD8VPV5ED3P0DXPQUGWU1ECPSB,4.89,-1720771689,Thank you for joining our study on 2023-04-11
hk_65b40090886d3f19,3F0BG9B9MWZM3JX9GHNYCGTAI5HY76,1,-1724265809,Thank you for joining our study on 2023-04-14
hk_a2de8e5bb07521e7,3PDJHANYKCSHDOTFN7EIK2YBXYLH6S,30.7,692550695,Thank you for joining our study on 2023-04-27
hk_0a66cbc946c25949,3EJJQNKU9YHAZ7RZFVHGVXP7TLZHRQ,14.01,1525777671,Thank you for joining our study on 2023-04-17
hk_6ead534aa2807622,3NAPMVF0Z3RW2Y42NWG33CS53PL72V,1,-997638444,Thank you for joining our study on 2023-04-12
hk_79c70981b5693c40,3YT88D1N0FA9IV75AQJHQR2JFNPK3T,13.5,1990099515,Thank you for joining our study on 2023-04-19
hk_069646f43e42f2c4,3H0W84IWBREYFX0XPU9AAUSU1T4ERG,1,296572816,Thank you for joining our study on 2023-04-17
hk_c106506e32cb2cb1,3UJ1CZ6IZO1AKT7HTIGCWARDAEG5SA,1,-805446119,Thank you for joining our study on 2023-04-10
hk_cf40bcdf8e3b2774,37QW5D2ZRNYT7BQJRGNF8U141DQS8F,1,568418909,Thank you for joining our study on 2023-04-11
hk_b98147bdb43b5e30,37M28K1J0XPERW081KYFCKGC6XDAJQ,1.75,886797474,Thank you for joining our study on 2023-04-10
hk_37c0eb302b7e091b,3HMIGG0U4SIQ3X2SQMF4QGP5TDM8YE,1,1206028454,Thank you for joining our study on 2023-04-11
hk_145cd0a8780e9396,3QILPRALQC7WRYYEJK6T90RYPTHN82,14.09,-1190580779,Thank you for joining our study on 2023-04-12
hk_a417a31bad9a45f9,32N49TQG3NUNIR02I9CYF8R61KKVAW,12.52,-112933113,Thank you for joining our study on 2023-04-17
hk_c0c36c1f3930e363,3FTYUGLFS1X4I4OZWSLN1B5D9ZG5D2,14.09,511733107,Thank you for joining our study on 2023-04-12
hk_8f9c2b470987de33,3X31TUMD74YOSYB88MHZHY016SB1LU,4.43,-743443566,Thank you for joining our study on 2023-04-11
hk_0855b73576d218a8,3HMIGG0U4SIQ3X2SQMF4QGP5TEYY8I,33.59,-583858767,Thank you for joining our study on 2023-04-27
hk_1e9d7ab61e1b4222,3ZSY5X72N4NKRODMJ8C6F6M85WNROC,15.66,1337444394,Thank you for joining our study on 2023-04-17
hk_82f52eecffa6afe6,3ERET4BTVTLVXXWLRZKRH455F58K9Z,1,967182158,Thank you for joining our study on 2023-04-17
hk_c902b0abaee26a17,3HMVI3QICQ48SXI7R16PB62XF8V1Y4,1.25,2133947214,Thank you for joining our study on 2023-04-10
hk_84c7449113092dae,3SPJ033428FFNEYBHQCVF6YJ9PYJYT,1,-1510888651,Thank you for joining our study on 2023-04-19
hk_543b9e6a376f7a65,3QILPRALQC7WRYYEJK6T90RYPU18N9,1,1588518679,Thank you for joining our study on 2023-04-17
hk_fc2299649fa8c7f6,3UNH76FOCZH5OM4WKNPNVYQ0DJUMY1,1,1951216692,Thank you for joining our study on 2023-04-27
hk_9688d8bf64deb6a6,3IHR8NYAMEDVBINPNWT8WDGONNG4P4,1,-20641756,Thank you for joining our study on 2023-04-17
hk_e770682eb495003b,3TY7ZAOG5MWD1388R31YOT4CC1UK03,1,-1569165650,Thank you for joining our study on 2023-04-17
hk_e770682eb495003b,3TY7ZAOG5MWD1388R31YOT4CC1UK03,1,-1569165648,Thank you for joining our study on 2023-04-19
hk_2500fee5d3bc576a,32M8BPYGA0YJ6CT5525PW5CFREVIGU,1,-346326215,Thank you for joining our study on 2023-04-11
hk_2500fee5d3bc576a,32M8BPYGA0YJ6CT5525PW5CFREVIGU,1,-346326212,Thank you for joining our study on 2023-04-14
hk_63160994847bf7a6,3A9AA95AT3YD71RP11CI15M2NK05P1,1,-2045764821,Thank you for joining our study on 2023-04-12
hk_bd2ea85630987ad2,3IOEN3P9SEV69D81LIBXSFI4GZP61Y,1,1558116648,Thank you for joining our study on 2023-04-27
hk_c2ddf799d482d19c,3PH3VY7DJS91YO8FKBXTI31THKNZWH,14,-1412790084,Thank you for joining our study on 2023-04-19
hk_298f8c75bfd717ae,31EUONYN22FCKVU3SSHGG3BBQ4IVOV,1,-338361137,Thank you for joining our study on 2023-04-27
hk_67ef62a66a84d538,3I7DHKZYGUC1GO2VNYGDPB8YLFUF5R,1,284918004,Thank you for joining our study on 2023-04-14
hk_63e7af47365e047f,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531607541,Thank you for joining our study on 2023-04-11
hk_63e7af47365e047f,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531607538,Thank you for joining our study on 2023-04-14
hk_63e7af47365e047f,3QAVNHZ3ETGKMMO845ASSZT4APGLA7,1,-1531607504,Thank you for joining our study on 2023-04-27
hk_4bcfa3e96a833482,3NC5L260MVYNOY8DSDCCYH8P2C3FO4,1,1435005820,Thank you for joining our study on 2023-04-17
hk_9bdad29c082b1315,3LQ8PUHQFS4X68OGP8N7H5OG6N5IH8,14,657979293,Thank you for joining our study on 2023-04-19
hk_3825e0db14c1ac87,3VFJCI1K46BWZBWOVPZYAXD6EJKGRK,1,-1196765967,Thank you for joining our study on 2023-04-12
hk_1756ac6c5cc20dab,3PEIJLRY605CTT80JT98LILI9PVXWY,12.37,1319008208,Thank you for joining our study on 2023-04-10
hk_20307e2bd345917f,31UV0MXWNXOLQF4LO6MYS8LQ1FS5IU,1,-1724641753,Thank you for joining our study on 2023-04-11
hk_e185c02be9847c7e,3AZHRG4CUBW755016X9Z77NA1Q630V,8.71,218372062,Thank you for joining our study on 2023-04-14
hk_469efb16fa657587,3IJXV6UZ14VAV22JLDZ1V9QMTY6RIL,11.18,-266047339,Thank you for joining our study on 2023-04-17
hk_16f95365f43ac067,3NKQQ8O395HL3JEEXTTV9NXT8TVUDL,15.53,1847343391,Thank you for joining our study on 2023-04-17
hk_2e6322f60381f866,3CFVK00FWSXJZKC5ESTGCURIEGK6LG,1.84,1448942625,Thank you for joining our study on 2023-04-10
hk_203ec29ea26275ea,386PBUZZXM9VNFRCYBN5LYWN0M5LJ2,1,-1762704963,Thank you for joining our study on 2023-04-17
hk_4ed4004bea845ecc,3QUO65DNQ10C7G53N27BKH9SC7EUOU,1,382079540,Thank you for joining our study on 2023-04-12
hk_4ed4004bea845ecc,3QUO65DNQ10C7G53N27BKH9SC7EUOU,1,382079545,Thank you for joining our study on 2023-04-17
hk_de0e204525a5a128,32M8BPYGA0YJ6CT5525PW5CFRRXGIK,1,861279196,Thank you for joining our study on 2023-04-27
hk_3ca92dbfa0909046,36U2A8VAG8BAYY4TZBC7GLYWOTUYKX,4.92,-1998804609,Thank you for joining our study on 2023-04-11
hk_71017f93b6b379bc,3AAPLD8UCJTNFM4RJKMBVCQPHAITH9,11.86,494967691,Thank you for joining our study on 2023-04-07
hk_d247829f9fbd581b,3ERMJ6L4D54M928VXEZNIL639Z0M79,11.02,-1872516922,Thank you for joining our study on 2023-04-07
hk_b4d0f9892a6058e6,3X66WABAJ3U4G9BMKZY2SZAQ8B83GJ,1,-240891442,Thank you for joining our study on 2023-04-11
hk_b63a3f62044e93b9,36NEMU28XMP1ZH9W5M7ZA15K2RAWMO,17.52,-2042282653,Thank you for joining our study on 2023-04-19
hk_803b577398256431,3B3WTRP3DIE0GHSV2TENH8JB4XS92Y,1,1105802749,Thank you for joining our study on 2023-04-27
hk_80241dd13572420a,3WEV0KO0OT45O6MA8OYVUMF5T5RDST,15.66,-1762366618,Thank you for joining our study on 2023-04-17
hk_58dafc8d3e52f80a,35GCEFQ6IC047Q6RARMRD6QWP8IZ34,3.76,1104758119,Thank you for joining our study on 2023-04-11
hk_cceb7111ac437600,3OB0CAO74O1JW83LTQ9A3TI43BAHY1,13,1178170003,Thank you for joining our study on 2023-04-19
hk_5bfde7d894be9783,3OVR4I9USWVGBUO4N98XWI6Y06OQ4L,10.61,-639415805,Thank you for joining our study on 2023-04-17
hk_88601d6a65ea7405,3VE8AYVF8T9K36LXLWNG1VIPSK6F83,4.43,-1421035047,Thank you for joining our study on 2023-04-11
hk_f09b0eaeee41fe1b,3LRKMWOKBCTFM8A86R8MUWL4IQFZ2H,20.68,-1697321524,Thank you for joining our study on 2023-04-17
hk_b9c6a0895f7c6316,3SB5N7Y3OAG8ZHCP1CGJQ1CJA2M0GU,1,459508483,Thank you for joining our study on 2023-04-27
hk_31c1254f61ab27ba,3CPLWGV3MVBW53HOOCC79WM9FJJ9N7,12.01,189247176,Thank you for joining our study on 2023-04-17
hk_604d4eb049e62c7e,3K2755HG5ZFWK1HO24YWNNWQ41VFDI,14.93,2146831690,Thank you for joining our study on 2023-04-10
hk_ed9346abac13173a,3BWI6RSP7NLOXEGIGGB45D1U6DA7E8,13.55,-117167913,Thank you for joining our study on 2023-04-17
hk_43308ea52abcf020,3Q5C1WP23TDAQ98NGZ1S0944QRM515,10.75,1419463275,Thank you for joining our study on 2023-04-14
hk_5653aaaa889f3fc5,3PEIJLRY605CTT80JT98LILIFB0WXG,12.03,-428693833,Thank you for joining our study on 2023-04-17
hk_f532421bc8208163,3U0SRXB7CKH293DAITCT0HM3LBTNRO,1,-12790525,Thank you for joining our study on 2023-04-07
hk_f532421bc8208163,3U0SRXB7CKH293DAITCT0HM3LBTNRO,1,-12790500,Thank you for joining our study on 2023-04-11
hk_cf52ade5880007f5,3RRCEFRB7TOT7OMF4RB71TBZCIJB4C,1,20319373,Thank you for joining our study on 2023-04-17
hk_09e66174dd01acc8,3FFJ6VRIL80MV8IKR0GMBDPZQW3I0S,1,-1219651274,Thank you for joining our study on 2023-04-27
hk_4a8ce7fa28c7df08,3ZWFC4W1U1JQLB0TK5TGSCDUJUUFRG,1,-600397783,Thank you for joining our study on 2023-04-19
hk_218ad420178822ad,3BV8HQ2ZZ3D231L1H14Q3GB7QWF6AI,13.62,1535343362,Thank you for joining our study on 2023-04-17
hk_12226d8b8add8055,3UJ1CZ6IZO1AKT7HTIGCWARDG4K5S0,1,158828803,Thank you for joining our study on 2023-04-11
hk_95f64a8714ee77af,3OXV7EAXLL22JGMG8MPGG8X1KM8637,1,3335712,Thank you for joining our study on 2023-04-07
hk_a16319a06bafc08f,3RYC5T2D7A52COPNY8PL46RYMUHPRI,1,-1488259299,Thank you for joining our study on 2023-04-10
hk_3b74108500b1974d,3W2LOLRXLIR11XS7LGKD8P5ZSLSRK2,11.18,-1903390398,Thank you for joining our study on 2023-04-17
hk_e557875fb9b78a4e,3H8DHMCCWGN70N923FPT30OVGE7KDM,1,84996694,Thank you for joining our study on 2023-04-07
hk_d21f7443eae1ce28,32SCWG5HIOG9Q5R36KMNTB02Q9U6PW,1,-855110999,Thank you for joining our study on 2023-04-14
hk_1f9495baf1c7a187,3TMSXRD2XDC43SN7C0O1Q9HH8M51WR,1,-1151298922,Thank you for joining our study on 2023-04-19
hk_70bf5a30f2c84db6,3QAVNHZ3ETGKMMO845ASSZT5PKCALZ,17.52,551217542,Thank you for joining our study on 2023-04-19
hk_600e0a7486d01543,3QBD8R3Z28VDQIBO8WGT7DBYGIQO4G,4.17,722162410,Thank you for joining our study on 2023-04-11
hk_480e1442c47434cf,35BLDD71ID9OJZ8AU1SXW1IFHGEVZD,8.57,749906839,Thank you for joining our study on 2023-04-14
hk_0b4db9106f543b96,3570Y55XZWV5WC8A9KRSIT63O9QGYQ,1,-2068471332,Thank you for joining our study on 2023-04-17
hk_349780376ed48da3,3LYA37P8IXZELQBIPJYN8A0VBVKBKX,1,-414529704,Thank you for joining our study on 2023-04-10
hk_ad29d729ea40c428,3S0TNUHWK0UN5M71UQSQDVF4EPYD8W,26.19,-1986080835,Thank you for joining our study on 2023-04-27
hk_1036fdd10cbc7249,3U5NZHP4LYEPNUBK23DRQ2PSWN5PH8,1,743200115,Thank you for joining our study on 2023-04-17
hk_a1c8ee420307965e,32Q90QCQ1ZXCSTN2ZA0D9I6G9YDKET,16.91,-484394359,Thank you for joining our study on 2023-04-17
hk_c96386edd8ae8618,35L9RVQFCVU2FZJGJPCL08CR34OUHZ,13.5,-993477114,Thank you for joining our study on 2023-04-17
hk_d23a4dfe59b193a7,336YQZE832Q7MYUC9LKQK1S7Q9O5M0,1,-2139548576,Thank you for joining our study on 2023-04-11
hk_188f0723ee947752,354GIDR5ZIIBOD14NARG59P36YD000,9.55,1247116329,Thank you for joining our study on 2023-04-11
hk_174be27cfa434633,33F859I56DPNJ0AAJYVQVIK3BPZHBW,1,604085757,Thank you for joining our study on 2023-04-17
hk_14ee04ec4f3bf618,3RU7GD8VPV5ED3P0DXPQUGWU5V3SP7,1,194587132,Thank you for joining our study on 2023-04-11
hk_ae5c3289fbe46d42,338JKRMM2DBI0Q5IDKVU070X17IHAD,4.93,1904713697,Thank you for joining our study on 2023-04-11
hk_abf7a04b573d025f,3SKEMFQBZAHVJSDBM7EDH8AUVDJK8V,1,-69134182,Thank you for joining our study on 2023-04-19
hk_d20158351a814ac8,33IZTU6J88DJMCRRZOZ7OTIX9CTXSJ,33.68,1498609949,Thank you for joining our study on 2023-04-27
hk_98ccd775ecd6b308,374TNBHA8I7W912OCGW4C7A5WC7QY1,1,1791663953,Thank you for joining our study on 2023-04-11
hk_ca149becfd0e6929,3TPWUS5F8GDOQVX5SXDL75088CMCW0,1,-623550604,Thank you for joining our study on 2023-04-27
hk_e0b2b9169f0950bc,3G2UL9A02KQKKZN3AYS6TP9HN5D76S,13.1,866702795,Thank you for joining our study on 2023-04-19
hk_5b00ce8444aee053,3WSELTNVRAE85ZWDDECJEQ3LDU6ATW,1,345134149,Thank you for joining our study on 2023-04-10
hk_5b00ce8444aee053,3WSELTNVRAE85ZWDDECJEQ3LDU6ATW,1,345134150,Thank you for joining our study on 2023-04-11
hk_697ab62f266061be,3MYYFCXHJAJPY5UQKD3L242WVQ84GC,7.66,971703455,Thank you for joining our study on 2023-04-14
hk_b8402d88b6b732a9,336YQZE832Q7MYUC9LKQK1S7M7HM52,1,1407664627,Thank you for joining our study on 2023-04-11
hk_553efb34573ee40f,39N5ACM9HLZW8OT14RPZDLR4DKC9P1,15.53,-106804379,Thank you for joining our study on 2023-04-17
hk_f996cf6427aa5caa,3Z9WI9EOZ60OC3E4PB8JUL3TZTUHKN,1,-215163362,Thank you for joining our study on 2023-04-17
hk_962b1d469b5b65e2,3BDCF01OG46LI4MBKBO8VLBBIRTLYI,12.43,1783461026,Thank you for joining our study on 2023-04-17
hk_57c5ef6a7521629d,3NXNZ5RS1H972IP185VIDZ0JE2C79N,1,-1909811273,Thank you for joining our study on 2023-04-17
hk_885e3658a02daf30,3XUHV3NRVRALUKT1IO4DSWKB4QDH5S,27.39,-655169397,Thank you for joining our study on 2023-04-10
hk_2c365d1422476128,3GDTJDAPV1NQ9GDE7JRTWL2YN3F8MY,1,2128684117,Thank you for joining our study on 2023-04-17
hk_70bc28a98e0cb4e6,3RANCT1ZVMTSOMGUJX2PEX9TE08UBW,1,-75886453,Thank you for joining our study on 2023-04-14
hk_ed6d66d243a1a31b,31QTRG6Q20PB9P19C3HFC2KVRUNYPC,1.75,-422414552,Thank you for joining our study on 2023-04-10
hk_b7be1d463f17f105,3IQ1VMJRY0WPLKNZF872NQ29EZM9AX,1,-1030768894,Thank you for joining our study on 2023-04-11
hk_d9af458f66832309,3VNL7UK1XMV31QDLOUYBSREC4O6FTN,1,-1016948159,Thank you for joining our study on 2023-04-17
hk_9305a3415ba47c08,3K3R2QNK8IF90T1XLDOTNRE3KY49UQ,1,-771135651,Thank you for joining our study on 2023-04-17
hk_6970b6f4f5e8d71b,37TD41K0AOLVJEGW8S3KAGXN5NTCS3,13.58,-837110116,Thank you for joining our study on 2023-04-12
hk_b18bbdc7fc57a7dc,3MAOD8E57XMM6ZZMRSILPZ8RJ6UNXP,1,-831282256,Thank you for joining our study on 2023-04-11
hk_b18bbdc7fc57a7dc,3MAOD8E57XMM6ZZMRSILPZ8RJ6UNXP,5.91,-831282253,Thank you for joining our study on 2023-04-14
hk_5d41c3b2296726b6,3WMINLGALIFRJIU2RSHTPG3HJCTAC2,13.53,-2018617268,Thank you for joining our study on 2023-04-12
hk_9d8039ffeb88f4cd,3OE22WJIGP0FSSIJ2FZF9M4SUURUQ8,1,-676743438,Thank you for joining our study on 2023-04-17
hk_8fbaa590ea997fbf,3OJSZ2ATDZ8O1VNP5FI11JVHW7E75N,1,-628829933,Thank you for joining our study on 2023-04-11
hk_7115b0156cc1aad9,3KGTPGBS64XY09GY049ED46PENFU2U,33.62,-2018982374,Thank you for joining our study on 2023-04-27
hk_5a14cb9f4b8fd52a,3NL0RFNU0MZU0RQ9A4O00WUQ7OYK49,1.25,-485530672,Thank you for joining our study on 2023-04-10
hk_e496a54cefc9a081,308XBLVESPG08UODF37K9MM982ERB2,13.5,-862355021,Thank you for joining our study on 2023-04-17
hk_883e1abef8cd4311,369J354OFKM3DSY431W0Z2MAPI16GM,1,932791111,Thank you for joining our study on 2023-04-07
hk_d28e5da8c0228439,3RKNTXVS3TAOOEHNYDBB6IRTZU6A4H,1,227242253,Thank you for joining our study on 2023-04-11
hk_18a31a6c14d893c1,3VNXK88KKJU9D8QXQ3YYJDGM0E29VO,1,12548187,Thank you for joining our study on 2023-04-11
hk_dbdb99a31cebcaea,3S0TNUHWK0UN5M71UQSQDVF4GVZ8D6,1,763078833,Thank you for joining our study on 2023-04-11
hk_07987658118ba1c2,3I02618YA7IUSGH422KQ9HEIX1UUPK,1,-1520503054,Thank you for joining our study on 2023-04-19
hk_cb545cb2e5fbb24d,3XLBSAQ9ZBOM897EC3PHQN2CZPGZ7K,12.64,-343326409,Thank you for joining our study on 2023-04-12
hk_acbaff9c5a963036,3G0WWMR1U2W2X2YA5ENTVRCYU15QNX,9.13,251555083,Thank you for joining our study on 2023-04-11
hk_48fdf0654566bed0,3IRIK4HM3HWQWGIZ1F0H9B1VV1V6CO,13.04,2083417432,Thank you for joining our study on 2023-04-12
hk_40250eeb96bb05f7,336KAV9KYX4FHI03A563GPC2IJ0Y2U,1,-2021350265,Thank you for joining our study on 2023-04-11
hk_6fc0039a466337e9,340UGXU9D5D7X0E0OETPF930JY8VU1,1,5287033,Thank you for joining our study on 2023-04-12
hk_8eda5a10347451ec,3PEIJLRY605CTT80JT98LILIKP0WXD,1,-1673120029,Thank you for joining our study on 2023-04-17
hk_392bd97775b73cc7,3Q5ZZ9ZEVVRS19S8FKA7FJRCASC585,1,-326497964,Thank you for joining our study on 2023-04-10
hk_320d3ef06425c63d,3VJ40NV2QPZX73QENXH1FLNQ54OTOH,1,1758263191,Thank you for joining our study on 2023-04-11
hk_29b91ee879418a23,3A4NIXBJ7DBLONXX180X1QO4G1NLMB,1,-842293237,Thank you for joining our study on 2023-04-12
hk_a9bbacb556631055,3U4J9857OLNQQB4Y6P9E45V99LZ7BQ,4.78,-1578152627,Thank you for joining our study on 2023-04-11
hk_600fcdbce095fd28,3TVSS0C0E8C5CCZGEJ8BWF0C8S1TWF,1,41236666,Thank you for joining our study on 2023-04-11
hk_f0876f1da0b27f3d,39K0FND3AOR4S46T4HB7SC8TM5AAM0,14.93,1195912633,Thank you for joining our study on 2023-04-10
hk_afa0c8931f058065,3ZPBJO59KWDGYX8UXUMWQ883H4ADHP,1,1764367276,Thank you for joining our study on 2023-04-27
hk_20e461824aa5bede,3G5W44VEUEUAC7JT55Q19LRSWEFKG7,14.03,560098512,Thank you for joining our study on 2023-04-17
hk_1af834f23d75c072,3STRJBFXO33EHC5ZP5P8846HC5TTKF,14.02,854410606,Thank you for joining our study on 2023-04-11
hk_3daf29664abe0dfc,3MYYFCXHJAJPY5UQKD3L242WPLD4G1,12.04,536049611,Thank you for joining our study on 2023-04-11
hk_4984b76c0fe02d7a,3L70J4KAZNY1OA0GROC49MLZ32XAD9,1,-476212557,Thank you for joining our study on 2023-04-10
hk_bce5dd3040c419de,3YWRV122CZB9MOINGLIFNVJSX0EU8R,14.01,-980726046,Thank you for joining our study on 2023-04-19
hk_e0754535c7402105,3PM8NZGV85S79WCE7KA2TT3WLPZXQH,14.51,2084800734,Thank you for joining our study on 2023-04-11
hk_8fc2ee553aac1388,39DD6S19JWN7HOMOZB3NWXUTAM0EZA,1,-265606259,Thank you for joining our study on 2023-04-11
hk_acedf5fa05ee1261,3V5Q80FXI43E1F3FLKDDQVGPYPT23J,1,-2044917068,Thank you for joining our study on 2023-04-10
hk_85b657e1a0274dfc,3Z7EFSHGNGQ3FV2V22979OEFHYDCXI,17.51,-1723446861,Thank you for joining our study on 2023-04-19
hk_482aabae8efe41a8,38BQUHLA93CTU80UE0GPT7SYZ9ZMOU,1,-1407219603,Thank you for joining our study on 2023-04-10
hk_7ba21e57791beaf3,3B837J3LDV8ZPG5FQPTFZBW92LASRU,1,-443130105,Thank you for joining our study on 2023-04-17
hk_7ba21e57791beaf3,3B837J3LDV8ZPG5FQPTFZBW92LASRU,14.5,-443130105,Thank you for joining our study on 2023-04-17
hk_50e5871405f8b0af,3TPWUS5F8GDOQVX5SXDL75088X9WCD,12.59,1796618355,Thank you for joining our study on 2023-04-12
hk_dd172886712ef7c8,36H9ULYP6969NNHGC0K7QLR33L5FJ3,12.02,-60377804,Thank you for joining our study on 2023-04-17
hk_e1140fcb99213e15,352YTHGRO2P3Y1P14JL3N4EX16D4HQ,13.05,-592451833,Thank you for joining our study on 2023-04-17
hk_75dad6fd8c80c86f,3URFVVM16CUO6KJAPBIS0FGWW9JZUZ,1,-1142255615,Thank you for joining our study on 2023-04-10
hk_75dad6fd8c80c86f,3URFVVM16CUO6KJAPBIS0FGWW9JZUZ,13.54,-1142255613,Thank you for joining our study on 2023-04-12
hk_ea9205633ac59311,33TIN5LC0BMQH2L2VELIQCKGQN3Y9D,21.26,1749734937,Thank you for joining our study on 2023-04-27
hk_72c27dcafaa326b0,3LRKMWOKBCTFM8A86R8MUWL4QDL2Z8,1.75,-959617294,Thank you for joining our study on 2023-04-10
hk_763477e945ec6f93,34FNN24DCTL7GFJQSO81EWFE4WL5Y4,1,1628050448,Thank you for joining our study on 2023-04-10
hk_95058268766c5efc,3WQ3B2KGEFSCFPPWH9S53V4W7AGB11,1,972374466,Thank you for joining our study on 2023-04-07
hk_f7cf5ffc635bd3a5,3DQQ64TANNX7KK69X2ZRR5ZFKR5PW0,1,1047577590,Thank you for joining our study on 2023-04-27
hk_cfd9df43e80c6356,3E4GGUZ1TF3KXDBM6Q5C7HXRMHQ2KU,1,114542235,Thank you for joining our study on 2023-04-10
hk_cfd9df43e80c6356,3E4GGUZ1TF3KXDBM6Q5C7HXRMHQ2KU,1,114542236,Thank you for joining our study on 2023-04-11
hk_a1d62b98ddfe83a3,3D3VGR7TA7RV5ZK00ASER3OXNLCR3B,1,277179941,Thank you for joining our study on 2023-04-11
hk_cc2402c25a554ea4,3GA6AFUKOV0IG56X45GKDZMS2Z83HY,1,-302822153,Thank you for joining our study on 2023-04-11
hk_67f9f595780641fa,33UKMF931GWDKVVMJE309VTE6BUTTU,1,-1955381470,Thank you for joining our study on 2023-04-11
hk_c028600e970553ec,3WMOAN2SRI9U2AURRDH31EB7E21NVS,14.02,1807023822,Thank you for joining our study on 2023-04-17
hk_4ab9dad6be0e6b11,3OVHNO1VEDD2PI8O3GS3QFC9OQCZDR,7.19,-1787266771,Thank you for joining our study on 2023-04-14
hk_b6e719735c4a727d,3H7XDTSHKJ3177DAUJ94XWLOKFZGW1,9.73,-233658539,Thank you for joining our study on 2023-04-11
hk_238e245255cc0c45,3UN61F00H31YJE74ETG760MI2XV5R6,1,-1827794472,Thank you for joining our study on 2023-04-12
hk_ebb4c7fc53833ef0,3G0WWMR1U2W2X2YA5ENTVRCZX0FNQ7,13.59,797919283,Thank you for joining our study on 2023-04-12
hk_1f25887d1a7e6e1c,3907X2AHF7HL8482JIAK3YJRI42P2I,13.93,1907382817,Thank you for joining our study on 2023-04-10
hk_fc98200401a2a10b,386CSBG1O6YUQHSI6X1CTGQCYG7Q6N,1,314157724,Thank you for joining our study on 2023-04-11
hk_8651b3589b37fd87,37QW5D2ZRNYT7BQJRGNF8U15QWG8SE,1,-466090126,Thank you for joining our study on 2023-04-19
hk_f8ac15e4b8e8f935,3K4J6M3CXL540UA7TEDCF7OXTSLGA8,9.41,-1645503097,Thank you for joining our study on 2023-04-11
hk_06f83d59f39ad3e9,3KB8R4ZV1LJ9J4FZZSD8AI83NJMGBD,1,-1599230661,Thank you for joining our study on 2023-04-11
hk_12353f1fdc49d954,3QAPZX2QNBPIKN4I2XVUOXII0OQ02U,15.03,-831774745,Thank you for joining our study on 2023-04-11
hk_d0c640e3c9a08d43,3ZSY5X72N4NKRODMJ8C6F6M8AJ0RO4,1,46386187,Thank you for joining our study on 2023-04-11
hk_197ac302da0c1aa7,3QBD8R3Z28VDQIBO8WGT7DBYJTWO4B,1,-230151135,Thank you for joining our study on 2023-04-19
hk_91e6846b747dfe07,39O5D9O8704RZXVHID2J28PBFJ1C38,12.52,-189351912,Thank you for joining our study on 2023-04-17
hk_d7bdbcff497b5a5e,3PS7W85Z86EU0GM8L8YJIVS13WKT9W,14.1,395748540,Thank you for joining our study on 2023-04-19
hk_ebcb222cc0024bba,3BXQMRHWK6AO7DKRAMSYSDKNP2UMU0,1,-2124653331,Thank you for joining our study on 2023-04-17
hk_594eb5406f580a7e,37ZHEEHM63YLNG0LRWU8MMXXE9973B,1,2011188327,Thank you for joining our study on 2023-04-27
hk_3bb5bff8b556e6d8,3907X2AHF7HL8482JIAK3YJQ9HN2PV,1,-954730841,Thank you for joining our study on 2023-04-17
hk_2936a2406fdc7526,3MH9DQ7573OOF3O5ZJU3F80QQNSGU7,27.78,267424086,Thank you for joining our study on 2023-04-27
hk_9ef4ec27faa791c7,3IO1LGZLKG9OKDSMK3KC7P5CZIQ86A,1,1059865057,Thank you for joining our study on 2023-04-17
hk_829f12e55321816d,33OOO72IVOXWYETBXS8AKLT9CAKCTI,1,1886389970,Thank you for joining our study on 2023-04-17
hk_d799df4b4e66adc2,33PPO7FEC2RGUSJE3C4HQK9ILI5ID9,1,669834453,Thank you for joining our study on 2023-04-27
hk_d7547ba63ecce876,3T3IWE1XGDZ0SF3U2A954QIQDYKQTF,13.1,-2110153512,Thank you for joining our study on 2023-04-19
hk_da5438078bec1a9f,3JV9LGBJW0QT2Y483XIUG2819XIOG9,1,-855983316,Thank you for joining our study on 2023-04-07
hk_da5438078bec1a9f,3JV9LGBJW0QT2Y483XIUG2819XIOG9,1,-855983291,Thank you for joining our study on 2023-04-11
hk_8b0368917adfb78e,323Q6SJS8PSDWHMQO0HME8BOV2THFF,9.48,791612091,Thank you for joining our study on 2023-04-17
hk_85a86da7a95bebe3,3M68NM076OJU2I7IJCQCY60HQLQR64,17.51,-269726513,Thank you for joining our study on 2023-04-19
hk_c3c8368e6c3902e7,3PIWWX1FJQIPSP3CVQBS5JJV3PPJJE,30.96,-1004536127,Thank you for joining our study on 2023-04-27
hk_cc292b9245f9b70e,3YT88D1N0FA9IV75AQJHQR2JLNI3KB,26.89,-1338944141,Thank you for joining our study on 2023-04-10
hk_e63a30cb8422433a,3PB5A5BD02IMHSC9MB1S5GM6KYIG72,10.58,1944571666,Thank you for joining our study on 2023-04-07
hk_8bfb617cf427037d,3ITXP059P3VIRSM2IKK6XKAIYK4JSJ,1,1469289272,Thank you for joining our study on 2023-04-11
hk_6bcfb55bdb17dc58,3QY5DC2MXYWI13SAOZOLXN0EQH4FU2,1,1415481852,Thank you for joining our study on 2023-04-07
hk_710de97732b3948f,39K0FND3AOR4S46T4HB7SC8TGFTMA9,1,2131966842,Thank you for joining our study on 2023-04-17
