WorkerId,AssignmentId,BonusAmount,UniqueRequestToken,Reason
hk_607554ac014075ae,3OE22WJIGP0FSSIJ2FZF9M4T5IZUQ5,7.5,-1392388312,Thank you for joining our study on 2024-04-22
hk_c3c8368e6c3902e7,3PIWWX1FJQIPSP3CVQBS5JJV3PPJJE,6,-117032451,Thank you for joining our study on 2024-04-22
hk_93d85e8be1c05002,39LNWE0K4182BUU0P7U60KD66BIIUM,6,342107528,Thank you for joining our study on 2024-04-22
hk_bf5292616df43900,3E7TUJ2EGJYNJRQBZIY4DRAFY53D9S,7,1501907014,Thank you for joining our study on 2024-04-22
hk_3a26998298799f1e,3JCG6DTRVA2N0ZB2L6FAZL73SIJQQG,7.75,1440218032,Thank you for joining our study on 2024-04-22
hk_16bf88687e2093f4,3R8YZBNQ9OUDUH6NP764ZUQ8MNR7QO,6.5,-2080302645,Thank you for joining our study on 2024-04-22
hk_975b7cfd643fcd8d,3ITXP059P3VIRSM2IKK6XKAIWHCJSJ,5.25,2004534359,Thank you for joining our study on 2024-04-22
hk_b5afbc2c6e8042b5,33FBRBDW6VBD0U1NUUXFTPXMU2W8CS,1,1941039416,Thank you for joining our study on 2024-04-22
hk_49597b7b8bbe3690,3U088ZLJVR54W32PGHK1C4Y73C40WS,6.5,1293450155,Thank you for joining our study on 2024-04-22
hk_32df56a5c6aecb64,33OOO72IVOXWYETBXS8AKLT985UTCV,6.5,1020013398,Thank you for joining our study on 2024-04-22
hk_ec93af5bde84dd5b,3VSOLARPKILP1ZOE6TSS0IO38GZ93O,6,-821016927,Thank you for joining our study on 2024-04-22
hk_4e85d13bf9a9b41d,3M0BCWMB8285GQ5ZEXHQWLUQU5IBWK,7.5,579996982,Thank you for joining our study on 2024-04-22
hk_5401b898fd6f2a54,3XLBSAQ9ZBOM897EC3PHQN2CSH9Z7Q,6.5,1973829301,Thank you for joining our study on 2024-04-22
hk_656b1255e5e12aaf,3RXPCZQMQWN866X7XVKJ46VTE0SG1O,6,2138103277,Thank you for joining our study on 2024-04-22
hk_b14ae0ee359d5613,3VFJCI1K46BWZBWOVPZYAXD6IXMRGT,6.5,962297668,Thank you for joining our study on 2024-04-22
hk_8b9b0561db84b839,3CN4LGXD540PKWFQEJPR9490U0K4YI,4.5,-350918689,Thank you for joining our study on 2024-04-22
hk_c0cfbf2cd06f2bbd,3NPI0JQDAVHFS32F2XUG4LSG6OXTPW,1,12992469,Thank you for joining our study on 2024-04-22
hk_174a12a22bba4a64,3BV8HQ2ZZ3D231L1H14Q3GB7NQX6AL,8.5,1220879916,Thank you for joining our study on 2024-04-22
hk_d77bffe0dfd5e1bb,3IFS6Q0HJPVMWH2W02Z6LJVIIM9SI5,7.5,-259487482,Thank you for joining our study on 2024-04-22
hk_e6cbeb1dfdacb7f6,3SKRO2GZ783D8STQNM5Y2YNMJBLK1T,7,-1695954676,Thank you for joining our study on 2024-04-22
hk_b4d333463b6a6cb9,36V4Q8R5ZRCWFKDATD8TICNYJPHMQ1,1,-2064931629,Thank you for joining our study on 2024-04-22
hk_069646f43e42f2c4,3H0W84IWBREYFX0XPU9AAUSU1T4ERG,6.5,1184076523,Thank you for joining our study on 2024-04-22
hk_1e7494234d6f4653,3CP1TO84P0DHFUQJZ3165SE9C8Q25P,1,-441496407,Thank you for joining our study on 2024-04-22
hk_2a8127a71002940b,3VBEN272MRB80QW1AEZ307I25TFSGH,6,-1948617335,Thank you for joining our study on 2024-04-22
hk_777f19aaeda13586,3300DTYQT9TY3WLXCFKA54IPC3TEQ5,6,1312031026,Thank you for joining our study on 2024-04-22
hk_19d591731eceb237,3II4UPYCOQJTBQ7XGK9QZM048UBQD9,6,1895107268,Thank you for joining our study on 2024-04-22
hk_07987658118ba1c2,3I02618YA7IUSGH422KQ9HEIX1UUPK,1,-632999349,Thank you for joining our study on 2024-04-22
hk_852da0fd6b91f883,3UNH76FOCZH5OM4WKNPNVYQ0PNAYMD,6,-1053523,Thank you for joining our study on 2024-04-22
hk_f2a3874e6957c725,337RC3OW0CE4EAR6F01OOM7HV91VLM,7,224687758,Thank you for joining our study on 2024-04-22
hk_ebcb222cc0024bba,3BXQMRHWK6AO7DKRAMSYSDKNP2UMU0,7.5,-1237149624,Thank you for joining our study on 2024-04-22
hk_3e8e5da04b4250a7,32SVAV9L3ML36IYJYZ6SWDZNHPCA3K,7.5,-1969200678,Thank you for joining our study on 2024-04-22
hk_790e53a68f8f2141,39OWYR0EPR3ZICCFY0LA086RNGCFYK,6,-670353538,Thank you for joining our study on 2024-04-22
hk_46fb5f0bc3a33c80,3NXNZ5RS1H972IP185VIDZ0JG5197M,8,1709532541,Thank you for joining our study on 2024-04-22
hk_8130c925c0136112,388U7OUMFEDZO7L3HNAVP5QQ74Q0R0,7.5,849970261,Thank you for joining our study on 2024-04-22
hk_1d34b416f2361b05,3ZSY5X72N4NKRODMJ8C6F6M88PFROT,8,-14867703,Thank you for joining our study on 2024-04-22
hk_c4a120fe9daddfcf,3M0NZ3JDP8A7L5TVOAAKS3OG1A0Z5V,1,-1761135398,Thank you for joining our study on 2024-04-23
hk_50b9fe4a79368d79,3S96KQ6I9TG636ZPXO3L4RBRTYIDTD,1,-1904102272,Thank you for joining our study on 2024-04-23
hk_f1890fa9db116dc4,3FE7TXL1LPZ68G9HJVP93390BLW2QM,6,-1859768035,Thank you for joining our study on 2024-04-23
hk_c9b074162c212d58,3OWEPKL08GOSRKTV9FENV0V3HI77NG,6.5,-1684141077,Thank you for joining our study on 2024-04-23
hk_2dadc4fe840707fb,3S96KQ6I9TG636ZPXO3L4RBRSBIDT2,1,-1768272512,Thank you for joining our study on 2024-04-23
hk_5ca64d04a532e1c5,3F6KKYWMNID88TU50SH9VS5Z3QPNDY,1,1525518035,Thank you for joining our study on 2024-04-23
hk_39567aa24accd1de,3L4PIM1GQ0SWL2HOPVL4HXKAM9YRY8,1,-348459886,Thank you for joining our study on 2024-04-23
hk_93b2ba4425ce503e,3FTOP5WARM0IQJ2Q9I1MNE4Z0CPJ01,1,-209240530,Thank you for joining our study on 2024-04-23
hk_91ba140b75344c9f,3ND9UOO81REHTZRB5A6KAOQV54OLWI,8,-1170676808,Thank you for joining our study on 2024-04-23
hk_9c6d5fa8248ee14e,3NJM2BJS43IY6M04GBZQFBSCHIGPCN,1,1404670179,Thank you for joining our study on 2024-04-23
hk_81ac2aa9fe545368,3IOEN3P9SEV69D81LIBXSFI4H9161V,6,-1292165658,Thank you for joining our study on 2024-04-23
hk_fc2149cd61a3ca54,3CN4LGXD540PKWFQEJPR9490TGFY42,6,1614380326,Thank you for joining our study on 2024-04-23
hk_b98147bdb43b5e30,37M28K1J0XPERW081KYFCKGC6XDAJQ,6.5,1774301189,Thank you for joining our study on 2024-04-23
hk_35fd9e9374d6a759,34YB12FSQ5052VJWQH3HOYJW8NFGM8,6.5,-141055229,Thank you for joining our study on 2024-04-23
hk_9fd7ddcf870cd8e0,3EO896NRA37J6SZH7KPW7P64UN7JTV,1,-959725276,Thank you for joining our study on 2024-04-23
hk_48db12c50193809b,3TXD01ZLDBT83NVL4IS26J3NV754U3,6.5,-1706457386,Thank you for joining our study on 2024-04-23
hk_c0ae0e4e3b55a9a9,3OONKJ5DKJVXBHWXNBQGFRH4NK0BOJ,1,-924625448,Thank you for joining our study on 2024-04-23
hk_a0dda1c364904cf3,3N2BF7Y2VX6J2RE7ANLZ9YVXTOKMHD,7,-444645655,Thank you for joining our study on 2024-04-23
hk_4e28af3f117a0f5b,37Z929RLGGKC5VI7UEYAZQXR0Z4ST0,6,-869661173,Thank you for joining our study on 2024-04-23
hk_672a04a92161a647,3CFJTT4SX020DJI4CZ1VQSZM24GI7R,6.5,-595930129,Thank you for joining our study on 2024-04-23
hk_64d8cb6691ec9757,3LUY3GC636CSU558PURFZP0YKIB7PO,6.5,-107519635,Thank you for joining our study on 2024-04-23
hk_83022a531b609d8e,3X4MXAO0BN0SWXMOAU3GW0ZUDCJRWI,2,-31510826,Thank you for joining our study on 2024-04-23
hk_962b1d469b5b65e2,3BDCF01OG46LI4MBKBO8VLBBIRTLYI,6.5,-1624002562,Thank you for joining our study on 2024-04-23
hk_0e73c1db52490d02,33OOO72IVOXWYETBXS8AKLT98TITCV,6,-778709649,Thank you for joining our study on 2024-04-23
hk_07987658118ba1c2,3I02618YA7IUSGH422KQ9HEIX1UUPK,1,-632999348,Thank you for joining our study on 2024-04-23
hk_69d7c24cd325b352,3U0SRXB7CKH293DAITCT0HM3KYCRNK,8,-187660023,Thank you for joining our study on 2024-04-23
hk_594eb5406f580a7e,37ZHEEHM63YLNG0LRWU8MMXXE9973B,1,-1396275292,Thank you for joining our study on 2024-04-23
hk_3839be1460c2881a,3S96KQ6I9TG636ZPXO3L4RBRSZ8DT4,1,-1724628850,Thank you for joining our study on 2024-04-23
hk_28f940218c14382d,3WAKVUDHU3S5MAD46GQ99VNXQ4ZU7B,1,558454020,Thank you for joining our study on 2024-04-23
hk_0de362f23848eabc,3PQMUDRV7YIX23Z0VQ5SHHPVASQIIV,6,-966916069,Thank you for joining our study on 2024-04-23
hk_e1170b28d8ae4c58,38SKSKU7R89ZS476GT259XHNRPAILL,1,-970369783,Thank you for joining our study on 2024-04-23
hk_9fe6d5897f939e1e,3HMVI3QICQ48SXI7R16PB62XJZKY1C,1,-1567776977,Thank you for joining our study on 2024-04-23
hk_7ee5842df6f7aaef,3TAYZSBPLSKILWOUBZEEY3O1Y5J2SA,1,-116073177,Thank you for joining our study on 2024-04-23
hk_41f0bb39a7e4a634,3Y4W8Q93L6WLGY3E2J3059ZCPMLVD3,6,-89089127,Thank you for joining our study on 2024-04-23
hk_e9672ec727c375fb,3T111IHZ5L2HK19GHJTOIGRJDQMR98,6,719578823,Thank you for joining our study on 2024-04-23
hk_78c4e980b47968c2,3HVVDCPGTL491HUGTKQZHCLSAJ3YTE,1,1051297754,Thank you for joining our study on 2024-04-23
hk_20edd77bfba074b4,3YT88D1N0FA9IV75AQJHQR2JGNTK3Y,1,-409662675,Thank you for joining our study on 2024-04-23
hk_e4677fe606b46f97,3ZDAD0O1T8PK1C46OO4XYYEJ5WUXTR,9,1434662529,Thank you for joining our study on 2024-04-23
hk_fbd5ba244a79315d,3DYGAII7PSK20NANLT0LZGHTKT4QP7,1,-634346994,Thank you for joining our study on 2024-04-23
hk_a2de8e5bb07521e7,3PDJHANYKCSHDOTFN7EIK2YBXYLH6S,8,1580054372,Thank you for joining our study on 2024-04-23
hk_1e9d7ab61e1b4222,3ZSY5X72N4NKRODMJ8C6F6M85WNROC,6,-2070019194,Thank you for joining our study on 2024-04-23
hk_b63a3f62044e93b9,36NEMU28XMP1ZH9W5M7ZA15K2RAWMO,8,-1154778947,Thank you for joining our study on 2024-04-23
hk_7d6314ef2e2091c9,33C7UALJVSATDRRPEX8VCTEVQX618G,8,-1432150642,Thank you for joining our study on 2024-04-23
hk_d62293bc082e0f38,3EJJQNKU9YHAZ7RZFVHGVXP70U5HRL,1,1236202840,Thank you for joining our study on 2024-04-23
hk_240d57686a9a7c47,3YGXWBAF77TCHTELIR72CDHHVJ8C46,1,1669933323,Thank you for joining our study on 2024-04-23
hk_5acd1ec4c923f195,3JAOYWH7VPG6H3E3CZWSW4IKCIOL9C,1,1927027307,Thank you for joining our study on 2024-04-23
hk_40bc2210ee0e6bf9,3SUWZRL0M5P5TE2DX66CZZ1Y8AL6EG,6,-1659037214,Thank you for joining our study on 2024-04-23
hk_784e8c318c310c79,384PI804XZDBPMLGWCA0FFVM5E70SE,1,623886393,Thank you for joining our study on 2024-04-23
hk_361d3a7620aee41d,3T111IHZ5L2HK19GHJTOIGRJAC5R9W,6,1512621413,Thank you for joining our study on 2024-04-23
hk_b61ca4cfecc6d7c7,33IZTU6J88DJMCRRZOZ7OTIXAXIXSF,8,2062168438,Thank you for joining our study on 2024-04-23
hk_2e337919cfebc655,33CID5710B5K21PNVQVI5RFY8AAL3R,1,526283839,Thank you for joining our study on 2024-04-23
hk_b12fb6e61dbda4e7,3TVSS0C0E8C5CCZGEJ8BWF0C0QKWTP,8,-1750762515,Thank you for joining our study on 2024-04-23
hk_feb175df796f794f,3NXNZ5RS1H972IP185VIDZ0JCJR970,1,-52643705,Thank you for joining our study on 2024-04-23
hk_c03104164d7bc08e,3TXMY6UCAL0J6Y1JGOEFFGIMMEDCQC,1,-1986931254,Thank you for joining our study on 2024-04-23
hk_9c0e9a296847e647,37W3JXSD6DK1TYYAOPVA4WSRDBZWYB,8,-1378249592,Thank you for joining our study on 2024-04-23
hk_003540836b04ebe6,358UUM7WR6FD6ILN2MV44K0DI9J7RF,1,-1441613150,Thank you for joining our study on 2024-04-23
hk_0d7ed2deb486b674,3D4CH1LGEH5QVB0218ZCJCDCC9C9GG,6.5,84481639,Thank you for joining our study on 2024-04-23
hk_f5d0ab0c0e67353e,3WOKGM4L78SWRUTNPVTRVALL1I9O0P,7.25,1510209915,Thank you for joining our study on 2024-04-23
hk_c1aef1d912f17bd2,37UQDCYH6475ZP24B60E5HPG3HEV7I,7,899867493,Thank you for joining our study on 2024-04-23
hk_376bed153e34a938,3VE8AYVF8T9K36LXLWNG1VIPQ0P8F9,4.5,1916489584,Thank you for joining our study on 2024-04-23
hk_85e3d406597c2f94,3FDJT1UU7BKCWAU9O97A5O03W6XK5D,6.5,606462508,Thank you for joining our study on 2024-04-23
hk_99a4ff523fb60c06,3K9FOBBF2OVR65IXD9FXE5D4COSLNR,1,-1753374738,Thank you for joining our study on 2024-04-23
hk_5f46189565e0171c,37KGEN7NJA2H0B98LGLWZBRJKHRPPX,6.5,1568740615,Thank you for joining our study on 2024-04-23
hk_f70f1f43348030eb,32Q90QCQ1ZXCSTN2ZA0D9I6G9VBKEL,1,442209049,Thank you for joining our study on 2024-04-23
hk_85d5377fad35284b,3R0T90IZ1ZOST975DS93L2EKFKVGCX,8.5,10335659,Thank you for joining our study on 2024-04-23
hk_66d551ebafc5a5ab,3JRJSWSMQOX6WVFVE48ESWPE0VV3E9,6,-379856182,Thank you for joining our study on 2024-04-23
hk_0a67be539a516e86,3LWJHTCVCJYQ9ALT7Q4GNM3PH9VQFP,9,1357271922,Thank you for joining our study on 2024-04-23
hk_84c7449113092dae,3SPJ033428FFNEYBHQCVF6YJ9PYJYT,7.25,-623384945,Thank you for joining our study on 2024-04-23
hk_244c3d391c56faa8,3OSWBBLG1L9DKN892Y4ITUWX21SDXS,6,838468531,Thank you for joining our study on 2024-04-23
hk_e185c02be9847c7e,3AZHRG4CUBW755016X9Z77NA1Q630V,6.5,1105875773,Thank you for joining our study on 2024-04-23
hk_b2b900f9f2ebc30c,3BXQMRHWK6AO7DKRAMSYSDKNH7PMUX,7.5,-137350167,Thank you for joining our study on 2024-04-23
hk_a2907f87916ff54f,39OWYR0EPR3ZICCFY0LA086RGV3FYY,6.5,1743565155,Thank you for joining our study on 2024-04-23
hk_7d49fd434945a0d0,38JBBYETQVMRERYZEIDX21HKGLJE4F,6.25,995301826,Thank you for joining our study on 2024-04-23
hk_a6ff61e2a34d72d4,3TVRFO09GRRWIZW1FF26C742HN0LXI,1,1203117496,Thank you for joining our study on 2024-04-23
hk_95dfc9944a486a36,3ZOTGHDK5PNWS3DZYXCB5GR4VRSSOD,6.5,1918052803,Thank you for joining our study on 2024-04-23
hk_2ed6b2251457ef9f,3HYA4D452YV9HRJ85FEFR45M6GO2FP,6.5,-1692708868,Thank you for joining our study on 2024-04-23
hk_1bb609f9a7381c02,3PZDLQMM00X2EFZYEDOEJYKJ8TS2CP,6.5,-1773215899,Thank you for joining our study on 2024-04-23
hk_1967fe6ea17b75d6,3N4BPTXIOF4THPKOPAFID0SJWQCUKY,8.5,275677797,Thank you for joining our study on 2024-04-23
hk_78fe85b6bbd1eee1,3MRNMEIQWCIIKTRKOF1UI01AX8JDL5,6.5,-1506445641,Thank you for joining our study on 2024-04-23
hk_70bc28a98e0cb4e6,3RANCT1ZVMTSOMGUJX2PEX9TE08UBW,7,811617258,Thank you for joining our study on 2024-04-23
hk_73815c4c01ef57de,39K0FND3AOR4S46T4HB7SC8TJEGAML,6.5,-1427957580,Thank you for joining our study on 2024-04-23
hk_52523e1cf241010a,3EICBYG64B82KBX6LYU6IF60FDPCJK,7.25,-2006152233,Thank you for joining our study on 2024-04-23
hk_601adffe36344843,33SA9F9TR463NTHJOOJGXT0B0AYEW9,7,-1370392820,Thank you for joining our study on 2024-04-23
hk_5dab898314b0d575,3RJSC4XJ176AJKN5KGXSM4LULAF05I,6.5,1396962619,Thank you for joining our study on 2024-04-23
hk_69547ab58b301445,3OXV7EAXLL22JGMG8MPGG8X1H7P63R,2.25,1507213991,Thank you for joining our study on 2024-04-23
hk_01f302a3e2b188ec,3J88R45B2NAM9KBZ77VDTODMHTXXPB,7.5,991756755,Thank you for joining our study on 2024-04-23
hk_e7cdcde7fc8dde66,3DQQ64TANNX7KK69X2ZRR5ZFBIZPW3,6.75,-1884205075,Thank you for joining our study on 2024-04-23
hk_1bd74ed7e5a07914,3VHHR074HAT23KQAX2Y8I8RE9GP7LF,6.5,647090538,Thank you for joining our study on 2024-04-23
hk_6daf4bdf28619ef5,30BUDKLTXK79AA2ZSNW77TNYDGB5E3,1,-1476703827,Thank you for joining our study on 2024-04-23
hk_86db0317c353060b,3BDCF01OG46LI4MBKBO8VLBBHN5LYL,6.5,629572723,Thank you for joining our study on 2024-04-23
hk_236937adde5a2214,3TXD01ZLDBT83NVL4IS26J3NZ4H4UD,7,-995774925,Thank you for joining our study on 2024-04-23
hk_526136d266b76172,3483FV8BELVDYYQX4MBBXYS9GQR62H,6,-1179241322,Thank you for joining our study on 2024-04-23
hk_369d4572a4987bba,3SLE99ER0UP9ALA4PK1XVPO8B3SBZ8,1,1130685614,Thank you for joining our study on 2024-04-23
hk_40fc9d57fdb02b8f,3M0NZ3JDP8A7L5TVOAAKS3OG0HQ5Z4,7,-1617636529,Thank you for joining our study on 2024-04-23
hk_a3a50d231ba7792b,3TVSS0C0E8C5CCZGEJ8BWF0CZI6TWR,6.5,196190981,Thank you for joining our study on 2024-04-23
hk_8bdbfa2b54192584,351SEKWQS7T2QB95OR29IDGZYUADM7,4,1654942852,Thank you for joining our study on 2024-04-23
hk_6d581451c73d04c0,3TXD01ZLDBT83NVL4IS26J3NY34U4N,1,1863564198,Thank you for joining our study on 2024-04-23
hk_1a31bd3101905379,3H7Z272LXEJR9QUATOSPIUIZC35LPZ,6.5,-1568267622,Thank you for joining our study on 2024-04-23
hk_7a1506c3a5ed4a1d,39KFRKBFIU7TOPP8X340N2F5BACYOG,6,-1946057118,Thank you for joining our study on 2024-04-23
hk_31037de85d218b09,3CFJTT4SX020DJI4CZ1VQSZMVZSI7M,6,1861999239,Thank you for joining our study on 2024-04-23
hk_90e8393404eeb880,3WZ36BJEVASDO915JSCF91NRNTGTBP,6,-1020905157,Thank you for joining our study on 2024-04-23
hk_5b08f56d87dbfe55,3Q5C1WP23TDAQ98NGZ1S0944LEP159,6,925143897,Thank you for joining our study on 2024-04-23
hk_69222e7a433f6a40,3YZ8UPK3V0YBYR80XXYKPHFBOSDCUW,1,-894855530,Thank you for joining our study on 2024-04-23
hk_664d09838dcfc0ac,3TVSS0C0E8C5CCZGEJ8BWF0CWTBTWF,6.5,1791896206,Thank you for joining our study on 2024-04-23
hk_d247a6b2ff05085e,354GIDR5ZIIBOD14NARG59P3YEA00L,6.5,267993058,Thank you for joining our study on 2024-04-23
hk_cceb7111ac437600,3OB0CAO74O1JW83LTQ9A3TI43BAHY1,6,2065673709,Thank you for joining our study on 2024-04-23
hk_45af6aa8a67c2509,354P56DE9RFP7XL0HBV9UU597ABS7Y,7,718899308,Thank you for joining our study on 2024-04-23
hk_8a120c0469ad1d3e,31JLPPHS216S8MSK8IBAX8JS2N6O3H,1,-1228602947,Thank you for joining our study on 2024-04-23
hk_3fcc3ac6f16db4be,3AZHRG4CUBW755016X9Z77NA8P603X,7,861736056,Thank you for joining our study on 2024-04-23
hk_9305a3415ba47c08,3K3R2QNK8IF90T1XLDOTNRE3KY49UQ,6,116368057,Thank you for joining our study on 2024-04-23
hk_609336b57336cf0d,3DQQ64TANNX7KK69X2ZRR5ZFIJTPW6,6.5,1982436545,Thank you for joining our study on 2024-04-23
hk_f0876f1da0b27f3d,39K0FND3AOR4S46T4HB7SC8TM5AAM0,1,2083416348,Thank you for joining our study on 2024-04-23
hk_75dad6fd8c80c86f,3URFVVM16CUO6KJAPBIS0FGWW9JZUZ,7,-254751900,Thank you for joining our study on 2024-04-23
hk_52e67b26a137fac0,3R2PKQ87N3KJYMPRG53K9AWCRSPMIC,1,-1914558392,Thank you for joining our study on 2024-04-23
hk_d280d9d6e2472e6e,3YGXWBAF77TCHTELIR72CDHHU9NC40,6.5,-940527125,Thank you for joining our study on 2024-04-23
hk_d411e4d13e8f4dbb,39DD6S19JWN7HOMOZB3NWXUTFTKEZD,6.5,-462482052,Thank you for joining our study on 2024-04-23
hk_da7c123f151554ce,3EF8EXOTT87IX8N8515M1JN99QE1JH,1,2066988360,Thank you for joining our study on 2024-04-23
hk_5b294a566f6fae14,3TVRFO09GRRWIZW1FF26C742JBKLXG,6.5,-668843669,Thank you for joining our study on 2024-04-23
hk_94f02a4c54ea60cd,34QN5IT0T63T6267IE4VYOVLL2980N,6.5,287650527,Thank you for joining our study on 2024-04-23
hk_fffe0a9c8ed7d00d,3TY7ZAOG5MWD1388R31YOT4CFWLK0N,6.5,1974965265,Thank you for joining our study on 2024-04-23
hk_26eb6efcf90065b6,3WZ36BJEVASDO915JSCF91NRPMRBT6,1,-1115894357,Thank you for joining our study on 2024-04-23
hk_a6b02296a3e616fd,3DEL4X4ELDXGIY30YURW6F6YN2YYXE,6,-1178211370,Thank you for joining our study on 2024-04-23
hk_7de92cc9f4582b2a,3YGXWBAF77TCHTELIR72CDHHRSGC4S,8,367577440,Thank you for joining our study on 2024-04-23
hk_fe6fde550f960486,3LYA37P8IXZELQBIPJYN8A0V726BKT,6.5,-1471698885,Thank you for joining our study on 2024-04-23
hk_dd1fbb305cdccb3f,3VJ40NV2QPZX73QENXH1FLNQUSGOT5,6.5,-725716590,Thank you for joining our study on 2024-04-23
hk_9c34f0d30e2a3a9c,3DZQRBDBSSR76EKDFZSJHDTTYVY3SJ,6.5,-1982236978,Thank you for joining our study on 2024-04-23
hk_379619e588a2c887,3LS2AMNW5M2KFNYM6TN6AGC3EOJQO5,6,1326788132,Thank you for joining our study on 2024-04-23
hk_2bb42985e34cfb3a,39ZSFO5CAF8Y65E67PF6CLS6G12UJO,6,-206154216,Thank you for joining our study on 2024-04-23
hk_87e2b50fea6164bc,3IKZ72A5BBS56D81RYCZJS8KILTFNS,7.5,1017501590,Thank you for joining our study on 2024-04-23
hk_cc7b03c469567155,3HSYG7LRBQAFETFCVWBG7DJL2WUKK9,6,1898151850,Thank you for joining our study on 2024-04-23
hk_9e4c981e7275fe6c,3RANCT1ZVMTSOMGUJX2PEX9T5W8UBF,6,-1688448689,Thank you for joining our study on 2024-04-23
hk_aa23381d53881c88,36NEMU28XMP1ZH9W5M7ZA15K2IYMWK,7.5,390791609,Thank you for joining our study on 2024-04-23
hk_b1080a235d9ba6a4,323Q6SJS8PSDWHMQO0HME8BOVZIFHW,6.5,926094611,Thank you for joining our study on 2024-04-23
hk_1f3849a89586cf7d,3R2PKQ87N3KJYMPRG53K9AWDEWLIM1,7,46597619,Thank you for joining our study on 2024-04-23
hk_fb0063250e826163,3LPW2N6LK0EQZ6ZLINBCBB91ZNY5UF,6,2037016232,Thank you for joining our study on 2024-04-23
hk_1f19acdd4b8285f1,3HMVI3QICQ48SXI7R16PB62XFDPY15,6.5,-1327145656,Thank you for joining our study on 2024-04-23
hk_dc3894a98befc2fc,3QILPRALQC7WRYYEJK6T90RYSWBN85,6,1602876386,Thank you for joining our study on 2024-04-23
hk_53a13960ae331f1e,31JLPPHS216S8MSK8IBAX8JS5323OR,6,-379142132,Thank you for joining our study on 2024-04-23
hk_e9d7f7ea75d6480d,3HPZF4IVNT5SF0S57YV9S2LOJ5KYCP,6.5,1495760300,Thank you for joining our study on 2024-04-23
hk_aa78a8386afedbf7,3TPWUS5F8GDOQVX5SXDL75088XXCWH,6,649969170,Thank you for joining our study on 2024-04-23
hk_0bb54bd3a69ccc6a,3DIP6YHAPJ4SXSL1QL3AJDXPER38E4,4,1643280012,Thank you for joining our study on 2024-04-24
hk_9000f3886860de5a,3PB5A5BD02IMHSC9MB1S5GM6G2FG73,1,-453808519,Thank you for joining our study on 2024-04-24
hk_080ff425187fe6da,3KV0LJBBH9XWRLSA6SXTN2X3B8DMRM,6,1345703882,Thank you for joining our study on 2024-04-24
hk_aea713888a6d0c58,3K4J6M3CXL540UA7TEDCF7OWEHMGA6,6,1135684697,Thank you for joining our study on 2024-04-24
hk_a6ff61e2a34d72d4,3TVRFO09GRRWIZW1FF26C742HN0LXI,1,1203117497,Thank you for joining our study on 2024-04-24
hk_9f50b9bddcd7c7ec,3UNH76FOCZH5OM4WKNPNVYQ0N86MY1,6,-450724483,Thank you for joining our study on 2024-04-24
hk_692ae8ef765aee8e,3WT783CTPITW2SZUX6HPKRNN1V4CBR,1,503939512,Thank you for joining our study on 2024-04-24
hk_d0f6a2c40786ded5,384PI804XZDBPMLGWCA0FFVMXSSS0B,1,-1818054977,Thank you for joining our study on 2024-04-24
hk_4e3d513bac997dd9,3J4Q2Z4UT5FSKW7OXFEGRAPPGG6QWK,1,-813815222,Thank you for joining our study on 2024-04-24
hk_7ee5842df6f7aaef,3TAYZSBPLSKILWOUBZEEY3O1Y5J2SA,1,-116073176,Thank you for joining our study on 2024-04-24
hk_73cb663207b27e2b,3WLEIWSYHVTTVNAE052FUPHZKGO2HE,6,-1699419281,Thank you for joining our study on 2024-04-24
hk_9227dc5b78f726d6,3NG53N1RL2VWUJARZZJLDPWTTXKP8K,6,-412459023,Thank you for joining our study on 2024-04-24
hk_e6cead4182da77c6,3HMVI3QICQ48SXI7R16PB62XLEU1YL,8,-1035923530,Thank you for joining our study on 2024-04-24
hk_c0dd2b5acac90087,3E7TUJ2EGJYNJRQBZIY4DRAFYTLD9M,6.5,649745315,Thank you for joining our study on 2024-04-24
hk_89b73c44ea947438,3MRNMEIQWCIIKTRKOF1UI01AYKPLD8,8,1909236371,Thank you for joining our study on 2024-04-24
hk_6d3db6d6cd339ce6,3K9FOBBF2OVR65IXD9FXE5D4A6XNLW,1,989981108,Thank you for joining our study on 2024-04-24
hk_e4b0108780e26e90,3XXU1SWE8T77PQZMFCO9UF1GC4G0AJ,8,1429356521,Thank you for joining our study on 2024-04-24
hk_8d69ddec5212be8e,33TIN5LC0BMQH2L2VELIQCKGGI8Y9Y,1,-147557799,Thank you for joining our study on 2024-04-24
hk_ad2c8516d728de8b,32N49TQG3NUNIR02I9CYF8R63CEAVR,1,259648480,Thank you for joining our study on 2024-04-24
hk_c2ddf799d482d19c,3PH3VY7DJS91YO8FKBXTI31THKNZWH,7.5,-525286377,Thank you for joining our study on 2024-04-24
hk_3e262e3b036d86b9,3FPRZHYEP5JNY61H9UXOS0D0YD63VV,1,-894901301,Thank you for joining our study on 2024-04-24
hk_3e05020dd1c4016f,3L4PIM1GQ0SWL2HOPVL4HXKAMECYR3,6,1984294872,Thank you for joining our study on 2024-04-24
hk_5d41c3b2296726b6,3WMINLGALIFRJIU2RSHTPG3HJCTAC2,6,-1131113554,Thank you for joining our study on 2024-04-24
hk_784e8c318c310c79,384PI804XZDBPMLGWCA0FFVM5E70SE,1,623886394,Thank you for joining our study on 2024-04-24
hk_d08d62e251257e8a,3N2BF7Y2VX6J2RE7ANLZ9YVXNODMH0,6.25,1864685025,Thank you for joining our study on 2024-04-24
