task,task_blob_url,question_name,mean_rating,n_labels,all_values,agreement,general.alpha
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q10maximizing,0.8333333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1,0.8333333333333334,0.6666666666666667
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q11optimizing,0.75,24,1 & 0 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1,0.75,0.5
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q13outcome_multip,0.875,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1,0.875,0.75
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q14sol_scheme_mul,0.6666666666666666,24,0 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 0,0.6666666666666666,0.33333333333333326
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q15dec_verifiability,0.9166666666666666,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1,0.9166666666666666,0.8333333333333333
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q16shared_knowledge,0.75,24,0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1,0.75,0.5
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q17within_sys_sol,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q18ans_recog,0.7727272727272727,22,0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1,0.7727272727272727,0.5454545454545454
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q19time_solvability,0.875,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1,0.875,0.75
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q1concept_behav,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q20type_3_type_4,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q22confl_tradeoffs,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q23ss_out_uncert,0.7083333333333334,24,1 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1,0.7083333333333334,0.41666666666666674
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q24eureka_question,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q3type_1_planning,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9583333333333334,0.9166666666666667
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q4type_2_generate,0.041666666666666664,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0,0.9583333333333334,0.9166666666666667
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q6type_5_cc,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q7type_7_battle,0.08333333333333333,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9166666666666666,0.8333333333333333
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q8type_8_performance,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Recall word lists,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d601341a49b846db778981bb57c8ae710c6ed11c,Q9divisible_unitary,0.6818181818181818,22,0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 0 & 1 & 1,0.6818181818181818,0.36363636363636354
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q10maximizing,0.88,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1,0.88,0.76
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q11optimizing,0.92,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1,0.92,0.8400000000000001
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q13outcome_multip,1,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q14sol_scheme_mul,0.64,25,1 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.64,0.28
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q15dec_verifiability,1,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q16shared_knowledge,0.92,25,1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.92,0.8400000000000001
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q17within_sys_sol,1,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q18ans_recog,0.96,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1,0.96,0.9199999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q19time_solvability,1,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q1concept_behav,0.16,25,0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0,0.84,0.6799999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q20type_3_type_4,0.96,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.96,0.9199999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q22confl_tradeoffs,0,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q23ss_out_uncert,0.24,25,0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 0,0.76,0.52
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q24eureka_question,0.12,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0,0.88,0.76
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q3type_1_planning,0,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q4type_2_generate,0.04,25,0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.96,0.9199999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q6type_5_cc,0.04,25,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0,0.96,0.9199999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q7type_7_battle,0.04,25,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.96,0.9199999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q8type_8_performance,0.04,25,0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.96,0.9199999999999999
Reproducing arts,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/7ceec71a09f6765997f516124169b1453d6cfded,Q9divisible_unitary,0.84,25,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.84,0.6799999999999999
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q10maximizing,0.5416666666666666,24,0 & 1 & 0 & 1 & 1 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 1,0.5416666666666666,0.08333333333333326
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q11optimizing,0.7083333333333334,24,1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1,0.7083333333333334,0.41666666666666674
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q13outcome_multip,0.875,24,1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1,0.875,0.75
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q14sol_scheme_mul,0.375,24,1 & 0 & 1 & 1 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1,0.625,0.25
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q15dec_verifiability,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q16shared_knowledge,0.9166666666666666,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q17within_sys_sol,0.9166666666666666,24,1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9166666666666666,0.8333333333333333
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q18ans_recog,0.875,24,1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.875,0.75
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q19time_solvability,0.9583333333333334,24,1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q1concept_behav,0,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,1,1
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q20type_3_type_4,0.9583333333333334,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1,0.9583333333333334,0.9166666666666667
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q22confl_tradeoffs,0.7916666666666666,24,0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0,0.7916666666666666,0.5833333333333333
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q23ss_out_uncert,0.875,24,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1,0.875,0.75
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q24eureka_question,0.125,24,0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0,0.875,0.75
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q3type_1_planning,0.375,24,0 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0,0.625,0.25
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q4type_2_generate,0.125,24,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.875,0.75
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q6type_5_cc,0.13043478260869565,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.8695652173913043,0.7391304347826086
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q7type_7_battle,0.25,24,0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 0 & 0 & 0,0.75,0.5
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q8type_8_performance,0.125,24,0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0,0.875,0.75
Room assignment task,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/3e61278b26c027d84e87f85b3e8305d33c47ed1c,Q9divisible_unitary,0.08695652173913043,23,1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9130434782608696,0.8260869565217392
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q10maximizing,0.782608695652174,23,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 0,0.782608695652174,0.5652173913043479
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q11optimizing,0.08695652173913043,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9130434782608696,0.8260869565217392
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q13outcome_multip,0.13636363636363635,22,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 1 & 0 & 0 & 0 & 0,0.8636363636363636,0.7272727272727273
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q14sol_scheme_mul,0.09090909090909091,22,0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0,0.9090909090909091,0.8181818181818181
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q15dec_verifiability,0.7391304347826086,23,1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 1,0.7391304347826086,0.4782608695652173
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q16shared_knowledge,0.782608695652174,23,1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 0 & 1 & 1,0.782608695652174,0.5652173913043479
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q17within_sys_sol,0.9545454545454546,22,1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,0.9545454545454546,0.9090909090909092
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q18ans_recog,0.5909090909090909,22,0 & 1 & 1 & 0 & 0 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1 & 1 & 0 & 1 & 1,0.5909090909090909,0.18181818181818188
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q19time_solvability,0.7391304347826086,23,0 & 1 & 1 & 0 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1,0.7391304347826086,0.4782608695652173
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q1concept_behav,0.043478260869565216,23,0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 1 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0 & 0,0.9565217391304348,0.9130434782608696
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q20type_3_type_4,0.6956521739130435,23,0 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 0 & 1 & 1 & 1 & 1 & 0 & 0 & 0 & 1,0.6956521739130435,0.3913043478260869
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q22confl_tradeoffs,1,23,1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1,1,1
Run a mini business,https://api.github.com/repos/Watts-Lab/task-mapping/git/blobs/d7e53b20e5934ec7603f5ab51db1afc597287937,Q23ss_out_uncert,0.8695652173913043,23,0 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 0 & 1 & 1 & 1 & 1 & 1 & 1,0.8695652173913043,0.7391304347826086
